date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Battery (Discharging) -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2022-06-19 06:20,-1.47,-348.10,0.00,0.00,93.00,0.00,0.12,0.00,29.75,1400.00,0.00,0.00,13.30,NaN,155.30
2022-06-19 06:25,-0.31,-331.60,0.00,0.00,89.00,0.00,0.11,0.00,20.45,1376.00,0.00,0.00,13.30,NaN,155.10
2022-06-19 06:30,-0.43,-335.70,0.00,0.00,92.00,0.00,0.12,0.00,36.15,1357.00,0.00,0.00,13.30,NaN,155.10
2022-06-19 06:35,-1.26,-308.20,0.00,0.00,90.00,0.00,0.12,0.00,35.35,1346.00,0.00,0.00,13.33,NaN,186.60
2022-06-19 06:40,-0.13,-320.80,0.00,0.00,83.00,0.00,0.12,0.00,18.71,1356.00,0.00,0.00,13.37,NaN,186.90
2022-06-19 06:45,0.00,-334.50,0.00,0.00,82.00,0.00,0.12,0.00,16.69,1373.00,0.00,0.00,13.40,NaN,187.20
2022-06-19 06:50,-1.00,-349.20,0.00,0.00,82.00,0.00,0.12,0.00,9.22,1392.00,0.00,0.00,13.43,NaN,187.40
2022-06-19 06:55,-0.26,-365.10,0.00,0.00,79.00,0.00,0.13,0.00,6.32,1423.00,0.00,0.00,13.47,NaN,187.60
2022-06-19 07:00,-7.71,-391.30,0.00,0.00,80.00,0.00,0.12,0.00,0.00,1435.00,0.00,0.00,13.50,NaN,187.80
2022-06-19 07:05,-0.01,-370.90,0.00,0.00,84.00,0.00,0.13,0.00,15.12,1439.00,0.00,0.00,13.50,NaN,205.50
2022-06-19 07:10,-17.50,-382.70,0.00,0.00,80.00,0.00,0.12,0.00,0.01,1450.00,0.00,0.00,13.50,NaN,205.50
2022-06-19 07:15,-18.58,-363.70,0.00,0.00,80.00,0.00,0.12,0.00,0.01,1454.00,0.00,0.00,13.50,NaN,205.30
2022-06-19 07:20,-0.95,-371.80,0.00,0.00,81.00,0.00,0.12,0.00,0.02,1450.00,0.00,0.00,13.50,NaN,205.50
2022-06-19 07:25,-6.30,-367.00,0.00,0.00,80.00,0.00,0.12,0.00,0.00,1452.00,0.00,0.00,13.50,NaN,205.40
2022-06-19 07:30,-14.15,-414.40,0.00,0.00,80.00,0.00,0.11,0.00,0.08,1462.00,0.00,0.00,13.50,NaN,205.70
2022-06-19 07:35,-1.23,-393.00,0.00,0.00,83.00,0.00,0.16,0.00,4.80,1443.00,0.00,0.01,13.45,NaN,159.90
2022-06-19 07:40,-9.64,-409.20,0.00,0.00,80.00,0.00,0.12,0.00,0.03,1436.00,0.00,0.02,13.40,NaN,159.90
2022-06-19 07:45,-11.18,-393.80,0.00,0.00,82.00,0.00,0.12,0.00,0.02,1416.00,0.00,0.03,13.35,NaN,159.90
2022-06-19 07:50,-1.64,-362.60,0.00,0.00,82.00,0.00,0.12,0.00,0.45,1380.00,0.00,0.04,13.30,NaN,159.90
2022-06-19 07:55,-20.86,-313.00,0.00,0.00,80.00,0.00,0.12,0.00,0.00,1396.00,0.00,0.05,13.25,NaN,159.90
2022-06-19 08:00,-10.41,-284.40,0.00,0.00,82.00,0.00,0.12,0.00,0.00,1380.00,0.00,0.06,13.20,NaN,159.90
2022-06-19 08:05,-5.74,-244.90,0.00,0.00,84.00,0.00,0.12,0.00,0.00,1356.00,0.01,0.81,13.20,NaN,191.50
2022-06-19 08:10,-1.41,-231.30,0.00,0.00,88.00,0.00,0.13,0.00,17.90,1401.00,0.04,1.56,13.20,NaN,191.90
2022-06-19 08:15,-0.49,-281.70,0.00,0.00,82.00,0.00,0.12,0.00,6.60,1423.00,0.12,2.31,13.20,NaN,190.40
2022-06-19 08:20,-5.88,-277.00,0.00,0.00,81.00,0.00,0.12,0.00,0.00,1446.00,0.16,3.06,13.20,NaN,190.50
2022-06-19 08:25,-17.47,-278.70,0.00,0.00,80.00,0.00,0.15,0.00,0.13,1449.00,0.26,3.81,13.20,NaN,190.40
2022-06-19 08:30,-9.89,-309.60,0.00,0.00,80.00,0.00,0.12,0.00,0.09,1451.00,0.83,4.56,13.20,NaN,189.60
2022-06-19 08:35,-10.13,-301.60,0.00,0.00,82.00,0.00,0.12,0.00,0.01,1446.00,1.38,7.41,13.23,NaN,181.80
2022-06-19 08:40,-28.27,-276.80,0.00,0.00,79.00,0.00,0.12,0.00,0.03,1428.00,2.20,10.26,13.27,NaN,182.40
2022-06-19 08:45,-26.94,-267.80,0.00,-0.10,80.00,0.00,0.12,0.00,0.08,1428.00,2.50,13.10,13.30,NaN,182.70
2022-06-19 08:50,-1.07,-257.30,0.00,-0.10,86.00,0.00,0.12,0.00,1.80,1420.00,3.39,15.95,13.33,NaN,183.00
2022-06-19 08:55,-0.24,-239.20,0.00,-0.10,89.00,0.00,0.12,0.00,24.02,1209.00,4.32,18.80,13.37,NaN,183.50
2022-06-19 09:00,-3.70,-244.60,0.00,-0.10,81.00,0.00,0.12,0.00,1.74,1239.00,5.06,21.65,13.40,NaN,178.80
2022-06-19 09:05,0.00,-253.10,0.00,0.00,109.00,0.00,0.12,0.00,12.39,1021.00,5.57,24.08,13.37,NaN,178.80
2022-06-19 09:10,-0.86,-260.40,0.00,0.00,155.00,0.00,0.12,0.00,11.46,1004.00,5.97,26.51,13.33,NaN,178.60
2022-06-19 09:15,-1.70,-286.80,0.00,0.00,181.00,0.00,0.13,0.00,0.19,1392.00,6.98,28.94,13.30,NaN,177.90
2022-06-19 09:20,-0.20,-240.50,0.00,0.00,222.00,0.00,0.12,0.00,1.04,1470.00,7.91,31.37,13.27,NaN,179.10
2022-06-19 09:25,-0.97,-246.70,0.00,0.00,256.00,0.00,0.16,0.00,0.29,1485.00,7.86,33.80,13.23,NaN,179.00
2022-06-19 09:30,-0.38,-264.60,0.00,0.00,287.00,0.00,0.12,0.00,0.22,1496.00,8.98,36.23,13.20,NaN,174.00
2022-06-19 09:35,-0.20,-249.30,0.00,0.00,268.00,0.00,0.12,0.00,0.22,1504.00,10.10,39.72,13.20,NaN,128.50
2022-06-19 09:40,-0.10,-236.30,0.00,0.00,247.00,0.00,0.12,0.00,0.31,1513.00,10.52,43.22,13.20,NaN,128.50
2022-06-19 09:45,-1.03,-232.10,0.00,0.00,245.00,0.00,0.13,0.00,0.31,1519.00,9.93,46.72,13.20,NaN,128.50
2022-06-19 09:50,-0.27,-172.30,0.00,0.00,253.00,0.00,0.12,0.00,2.05,1513.00,10.68,50.21,13.20,NaN,124.80
2022-06-19 09:55,-0.22,-128.80,0.00,0.00,253.00,0.00,0.12,0.00,1.80,1520.00,12.18,53.71,13.20,NaN,116.20
2022-06-19 10:00,-0.26,-227.30,0.00,0.00,255.00,0.00,0.12,0.00,9.20,1501.00,13.15,57.20,13.20,NaN,128.50
2022-06-19 10:05,-0.31,-201.80,0.00,0.00,255.00,0.00,0.12,0.00,11.35,1488.00,14.88,60.74,13.22,NaN,99.59
2022-06-19 10:10,-0.36,-208.10,0.00,0.00,245.00,0.00,0.12,0.00,0.02,1494.00,16.40,64.28,13.23,NaN,99.59
2022-06-19 10:15,-1.23,-204.10,0.00,0.00,259.00,0.00,0.12,0.00,0.02,1485.00,17.77,67.82,13.25,NaN,99.59
2022-06-19 10:20,-0.29,-161.70,0.00,0.00,286.00,0.00,0.12,0.00,0.40,1478.00,19.22,71.35,13.27,NaN,99.59
2022-06-19 10:25,-0.25,-145.30,0.00,-0.10,301.00,0.00,0.12,0.00,8.86,1484.00,21.66,74.89,13.28,NaN,99.59
2022-06-19 10:30,-2.62,-157.40,0.00,-0.10,290.00,0.00,0.12,0.00,0.01,1515.00,22.71,78.43,13.30,NaN,99.59
2022-06-19 10:35,-3.82,-171.10,0.00,0.00,282.00,0.00,0.11,0.00,0.01,1546.00,22.76,88.32,13.32,NaN,72.72
2022-06-19 10:40,-22.88,-181.10,0.00,0.00,293.00,0.00,0.12,0.00,0.01,1533.00,26.37,98.22,13.33,NaN,72.72
2022-06-19 10:45,-25.84,-194.90,0.00,0.00,301.00,0.00,0.12,0.00,1.51,1538.00,29.02,108.12,13.35,NaN,72.72
2022-06-19 10:50,-2.29,-189.40,0.00,0.00,304.00,0.00,0.12,0.00,1.20,1523.00,30.26,118.01,13.37,NaN,72.72
2022-06-19 10:55,-0.90,-152.10,0.00,0.00,294.00,0.00,0.12,0.00,0.01,1484.00,30.96,127.91,13.38,NaN,72.72
2022-06-19 11:00,-0.65,-173.90,0.00,0.00,293.00,0.00,0.12,0.00,0.00,1511.00,31.80,137.80,13.40,NaN,72.72
2022-06-19 11:05,-0.45,-212.40,0.00,0.00,284.00,0.00,0.12,0.00,0.02,1530.00,33.54,151.53,13.52,NaN,60.45
2022-06-19 11:10,-1.25,-214.00,0.00,0.00,297.00,0.00,0.13,0.00,0.00,1542.00,34.17,165.27,13.63,NaN,60.45
2022-06-19 11:15,-0.16,-208.40,0.00,0.00,303.00,0.00,0.12,0.00,3.49,1535.00,35.38,179.00,13.75,NaN,60.45
2022-06-19 11:20,-0.59,-220.60,0.00,0.00,294.00,0.00,0.12,0.00,0.76,1504.00,36.34,192.73,13.87,NaN,60.45
2022-06-19 11:25,-1.10,-234.10,0.00,0.00,310.00,0.00,0.11,0.00,10.70,1509.00,37.49,206.47,13.98,NaN,60.45
2022-06-19 11:30,-0.33,-251.80,0.00,0.00,277.00,0.00,0.12,0.00,3.80,1521.00,36.24,220.20,14.10,NaN,60.45
2022-06-19 11:35,-0.17,-257.50,0.00,0.00,238.00,0.00,0.12,0.00,0.31,1516.00,35.82,229.62,14.15,NaN,90.62
2022-06-19 11:40,-1.43,-291.80,0.00,0.00,207.00,0.00,0.12,0.00,5.85,1517.00,36.84,239.03,14.20,NaN,90.62
2022-06-19 11:45,-0.19,-325.60,0.00,0.00,208.00,0.00,0.12,0.00,4.07,1535.00,37.80,248.45,14.25,NaN,90.62
2022-06-19 11:50,-0.28,-350.10,0.00,0.00,206.00,0.00,0.13,0.00,1.70,1535.00,40.87,257.87,14.30,NaN,90.62
2022-06-19 11:55,-3.80,-368.10,0.00,0.00,196.00,0.00,0.13,0.00,1.66,1551.00,42.95,267.28,14.35,NaN,90.62
2022-06-19 12:00,-0.01,-348.90,0.00,0.00,199.00,0.00,0.12,0.00,1.67,1563.00,41.54,276.70,14.40,NaN,90.62
2022-06-19 12:05,-1.03,-312.60,0.00,0.00,212.00,0.00,0.11,0.00,13.80,1552.00,39.99,272.72,14.42,NaN,58.27
2022-06-19 12:10,-0.14,-303.20,0.00,0.00,215.00,0.00,0.13,0.00,15.02,1526.00,36.46,268.73,14.43,NaN,58.27
2022-06-19 12:15,-0.30,-266.70,0.00,0.00,200.00,0.00,0.11,0.00,8.35,1569.00,35.29,264.75,14.45,NaN,58.27
2022-06-19 12:20,-0.95,-270.50,0.00,0.00,167.00,0.00,0.13,0.00,11.56,1571.00,36.49,260.77,14.47,NaN,58.27
2022-06-19 12:25,-0.35,-281.80,0.00,0.00,117.00,0.00,0.12,0.00,0.71,1560.00,39.33,256.78,14.48,NaN,58.27
2022-06-19 12:30,-0.34,-309.50,0.00,0.00,84.00,0.00,0.12,0.00,0.11,1575.00,42.26,252.80,14.50,NaN,58.27
2022-06-19 12:35,-3.83,-352.40,0.00,0.00,81.00,0.00,0.12,0.00,0.01,1599.00,41.08,258.47,14.55,NaN,76.79
2022-06-19 12:40,-0.29,-361.40,0.00,0.00,83.00,0.00,0.13,0.00,4.50,1591.00,40.97,264.13,14.60,NaN,76.79
2022-06-19 12:45,-1.04,0.00,351.80,-0.10,82.00,0.00,0.12,0.00,2.26,1583.00,39.63,269.80,14.65,NaN,76.79
2022-06-19 12:50,-0.24,-303.80,0.00,-0.10,83.00,0.00,0.11,0.00,8.11,1584.00,42.04,275.47,14.70,NaN,76.79
2022-06-19 12:55,-10.71,-368.60,0.00,-0.10,80.00,0.00,0.12,0.00,0.01,1581.00,48.99,281.13,14.75,NaN,76.79
2022-06-19 13:00,-0.48,-403.30,0.00,0.00,84.00,0.00,0.11,0.00,0.01,1594.00,50.97,286.80,14.80,NaN,76.79
2022-06-19 13:05,-0.18,-408.80,0.00,0.00,84.00,0.00,0.13,0.00,7.75,1573.00,52.69,295.27,14.83,NaN,94.38
2022-06-19 13:10,-1.02,-421.40,0.00,0.00,81.00,0.00,0.13,0.00,1.07,1562.00,56.03,303.73,14.87,NaN,94.38
2022-06-19 13:15,-2.96,-422.20,0.00,0.00,80.00,0.00,0.11,0.00,0.02,1555.00,59.24,312.20,14.90,NaN,94.38
2022-06-19 13:20,-0.28,-398.30,0.00,0.00,85.00,0.00,0.12,0.00,4.45,1546.00,57.66,320.67,14.93,NaN,94.38
2022-06-19 13:25,-0.35,-413.80,0.00,0.00,81.00,0.00,0.12,0.00,2.59,1570.00,56.78,329.13,14.97,NaN,94.38
2022-06-19 13:30,-0.25,-431.80,0.00,0.00,82.00,0.00,0.12,0.00,5.94,1575.00,55.60,337.60,15.00,NaN,94.38
2022-06-19 13:35,-0.65,-415.40,0.00,0.00,85.00,0.00,0.12,0.00,5.56,1544.00,50.53,338.98,15.02,NaN,80.19
2022-06-19 13:40,-1.18,-384.90,0.00,0.00,87.00,0.00,0.12,0.00,12.35,1545.00,47.57,340.37,15.03,NaN,80.19
2022-06-19 13:45,-0.25,-378.50,0.00,0.00,85.00,0.00,0.12,0.00,14.05,1549.00,48.73,341.75,15.05,NaN,80.19
2022-06-19 13:50,-0.61,-356.00,0.00,0.00,83.00,0.00,0.12,0.00,4.81,1520.00,48.42,343.13,15.07,NaN,80.19
2022-06-19 13:55,-0.60,-342.80,0.00,0.00,79.00,0.00,0.13,0.00,6.58,1500.00,41.17,344.52,15.08,NaN,80.19
2022-06-19 14:00,-1.43,-375.90,0.00,0.00,84.00,0.00,0.12,0.00,9.30,1497.00,43.39,345.90,15.10,NaN,80.19
2022-06-19 14:05,-0.75,-362.20,0.00,0.00,84.00,0.00,0.12,0.00,14.40,1526.00,45.56,359.48,15.25,NaN,87.28
2022-06-19 14:10,-0.71,-368.80,0.00,0.00,80.00,0.00,0.12,0.00,6.53,1540.00,40.18,373.07,15.40,NaN,87.28
2022-06-19 14:15,-7.59,-448.70,0.00,0.00,80.00,0.00,0.12,0.00,3.45,1573.00,39.08,386.65,15.55,NaN,87.28
2022-06-19 14:20,-9.37,-495.20,0.00,0.00,80.00,0.00,0.12,0.00,0.60,1597.00,43.04,400.23,15.70,NaN,87.28
2022-06-19 14:25,-2.97,-531.50,0.00,0.00,83.00,0.00,0.12,0.00,12.60,1599.00,43.44,413.82,15.85,NaN,87.28
2022-06-19 14:30,-0.60,-572.00,0.00,0.00,81.00,0.00,0.12,0.00,8.40,1580.00,44.77,427.40,16.00,NaN,87.28
2022-06-19 14:35,-0.30,-515.10,0.00,0.00,86.00,0.00,0.12,0.00,15.60,1564.00,44.00,405.32,15.88,NaN,105.00
2022-06-19 14:40,-0.64,-465.80,0.00,0.00,79.00,0.00,0.12,0.00,16.72,1489.00,42.60,383.23,15.77,NaN,105.00
2022-06-19 14:45,-0.52,-390.80,0.00,0.00,84.00,0.00,0.12,0.00,14.49,1523.00,35.57,361.15,15.65,NaN,105.00
2022-06-19 14:50,-2.11,-339.90,0.00,0.00,80.00,0.00,0.12,0.00,6.30,1456.00,35.10,339.07,15.53,NaN,105.00
2022-06-19 14:55,-5.25,-286.00,0.00,0.00,80.00,0.00,0.12,0.00,3.15,1434.00,40.07,316.98,15.42,NaN,105.00
2022-06-19 15:00,-2.02,-257.10,0.00,0.00,82.00,0.00,0.12,0.00,12.00,1433.00,41.01,294.90,15.30,NaN,105.00
2022-06-19 15:05,-4.67,-263.30,0.00,0.00,80.00,0.00,0.12,0.00,0.03,1436.00,44.55,282.63,15.25,NaN,147.60
2022-06-19 15:10,-1.13,-219.20,0.00,0.00,83.00,0.00,0.12,0.00,1.38,1298.00,55.93,270.37,15.20,NaN,147.60
2022-06-19 15:15,-2.53,-237.90,0.00,0.00,106.00,0.00,0.12,0.00,4.55,1422.00,52.94,258.10,15.15,NaN,147.60
2022-06-19 15:20,-0.31,0.00,1.61,0.00,142.00,0.00,0.12,0.00,0.00,1405.00,39.34,245.83,15.10,NaN,147.60
2022-06-19 15:25,-3.60,0.00,166.30,0.00,179.00,0.00,0.12,0.00,0.10,1387.00,33.81,233.57,15.05,NaN,147.60
2022-06-19 15:30,-9.24,0.00,28.82,-0.10,211.00,0.00,0.12,0.00,0.00,1404.00,46.04,221.30,15.00,NaN,147.60
2022-06-19 15:35,-5.27,-84.63,0.00,-0.10,229.00,0.00,0.12,0.00,0.04,1352.00,67.54,219.17,15.03,NaN,148.90
2022-06-19 15:40,-5.02,-84.60,0.00,-0.10,233.00,0.00,0.12,0.00,0.11,1302.00,53.77,217.03,15.07,NaN,152.40
2022-06-19 15:45,-0.38,-351.00,0.00,0.00,239.00,0.00,0.12,0.00,0.09,1280.00,42.42,214.90,15.10,NaN,175.20
2022-06-19 15:50,-0.10,-405.90,0.00,0.00,242.00,0.00,0.12,0.00,5.54,1270.00,43.81,212.77,15.13,NaN,175.20
2022-06-19 15:55,-0.92,-364.10,0.00,0.00,252.00,0.00,0.12,0.00,4.04,1288.00,51.31,210.63,15.17,NaN,175.20
2022-06-19 16:00,-0.25,-323.40,0.00,0.00,259.00,0.00,0.12,0.00,0.20,1317.00,33.05,208.50,15.20,NaN,175.20
2022-06-19 16:05,-4.84,-84.31,0.00,0.00,251.00,0.00,0.12,0.00,3.60,1318.00,33.24,198.22,15.23,NaN,226.20
2022-06-19 16:10,-5.07,-94.17,0.00,0.00,235.00,0.00,0.12,0.00,0.11,1332.00,30.23,187.93,15.27,NaN,211.80
2022-06-19 16:15,-1.05,-82.57,0.00,0.00,234.00,0.00,0.12,0.00,1.47,1354.00,23.89,177.65,15.30,NaN,226.20
2022-06-19 16:20,-3.51,-87.66,0.00,0.00,237.00,0.00,0.12,0.00,0.16,1328.00,17.90,167.37,15.33,NaN,225.90
2022-06-19 16:25,-0.17,-81.67,0.00,0.00,240.00,0.00,0.12,0.00,4.00,1288.00,17.43,157.08,15.37,NaN,226.20
2022-06-19 16:30,-1.57,-362.90,0.00,0.00,249.00,0.00,0.12,0.00,16.50,1347.00,17.08,146.80,15.40,NaN,216.00
2022-06-19 16:35,-2.91,-44.68,0.00,0.00,261.00,0.00,0.12,0.00,30.71,1403.00,14.72,134.08,15.30,NaN,248.50
2022-06-19 16:40,-5.09,-339.80,0.00,0.00,277.00,0.00,0.12,0.00,25.53,1398.00,11.55,121.35,15.20,NaN,235.20
2022-06-19 16:45,-6.32,-310.10,0.00,0.00,238.00,0.00,0.12,0.00,0.01,1399.00,8.90,108.63,15.10,NaN,236.20
2022-06-19 16:50,-6.08,-274.90,0.00,0.00,240.00,0.00,0.12,0.00,7.50,1380.00,8.27,95.91,15.00,NaN,237.40
2022-06-19 16:55,-6.13,-253.30,0.00,0.00,245.00,0.00,0.12,0.00,3.30,1405.00,7.12,83.18,14.90,NaN,238.10
2022-06-19 17:00,-5.95,-264.60,0.00,0.00,245.00,0.00,0.12,0.00,8.60,1398.00,6.46,70.46,14.80,NaN,237.70
2022-06-19 17:05,-6.02,-231.30,0.00,0.00,248.00,0.00,0.12,0.00,14.80,1371.00,6.74,61.51,14.80,NaN,245.20
2022-06-19 17:10,-6.10,-183.00,0.00,0.00,248.00,0.00,0.13,0.00,19.70,1377.00,6.85,52.55,14.80,NaN,247.00
2022-06-19 17:15,-20.54,-161.60,0.00,0.00,232.00,0.00,0.12,0.00,0.00,1372.00,6.15,43.60,14.80,NaN,247.80
2022-06-19 17:20,-19.35,-111.10,0.00,0.00,231.00,0.00,0.12,0.00,0.00,1356.00,4.59,34.65,14.80,NaN,250.00
2022-06-19 17:25,-28.97,-65.10,0.00,-0.10,235.00,0.00,0.12,0.00,29.96,1345.00,3.55,25.69,14.80,NaN,252.50
2022-06-19 17:30,-27.31,0.00,16.59,16.53,233.00,0.00,0.12,35.61,30.05,1324.00,2.11,16.74,14.80,NaN,259.00
2022-06-19 17:35,-24.43,0.00,2.21,22.75,238.00,0.00,0.13,67.51,0.00,1339.00,1.69,14.02,14.80,NaN,300.00
2022-06-19 17:40,-39.57,0.00,6.88,23.97,233.00,0.00,0.12,70.33,18.00,1348.00,1.30,11.30,14.80,NaN,300.00
2022-06-19 17:45,-13.34,0.00,34.81,20.37,242.00,0.00,0.12,61.48,5.94,1374.00,0.71,8.58,14.80,NaN,300.00
2022-06-19 17:50,-32.98,0.00,51.75,27.50,234.00,0.00,0.12,81.73,0.00,1393.00,0.06,5.86,14.80,NaN,300.00
2022-06-19 17:55,-49.36,0.00,55.65,30.91,232.00,0.00,0.12,91.40,0.00,1390.00,0.00,3.14,14.80,NaN,300.00
2022-06-19 18:00,-26.76,0.00,58.74,33.00,239.00,0.00,0.12,95.72,0.00,1398.00,0.00,0.42,14.80,NaN,300.00
2022-06-19 18:05,-31.49,0.00,68.41,47.28,235.00,0.00,0.12,135.90,0.00,1402.00,0.00,0.35,14.83,NaN,300.00
2022-06-19 18:10,-20.45,0.00,71.21,46.74,238.00,0.00,0.12,139.00,0.00,1380.00,0.00,0.28,14.87,NaN,300.00
2022-06-19 18:15,-25.58,0.00,71.21,52.34,235.00,0.00,0.12,152.30,0.00,1382.00,0.00,0.21,14.90,NaN,300.00
2022-06-19 18:20,-18.51,0.00,71.21,58.67,239.00,0.00,0.12,173.00,0.00,1377.00,0.00,0.14,14.93,NaN,300.00
2022-06-19 18:25,-19.92,0.00,71.21,58.59,235.00,0.00,0.12,188.60,0.01,1406.00,0.00,0.07,14.97,NaN,300.00
2022-06-19 18:30,-37.74,0.00,55.61,52.53,230.00,0.00,0.12,154.10,0.07,1421.00,0.00,0.00,15.00,NaN,300.00
2022-06-19 18:35,-15.29,0.00,21.52,33.71,230.00,0.00,0.12,101.10,0.01,1448.00,0.00,0.00,14.97,NaN,291.20
2022-06-19 18:40,-7.66,0.00,9.23,24.73,232.00,0.00,0.12,75.33,0.03,1480.00,0.00,0.00,14.93,NaN,291.20
2022-06-19 18:45,-11.38,-29.71,0.00,22.65,235.00,0.00,0.12,67.57,0.01,1487.00,0.00,0.00,14.90,NaN,266.00
2022-06-19 18:50,-15.41,-74.15,0.00,12.60,224.00,0.00,0.12,37.72,0.05,1505.00,0.00,0.00,14.87,NaN,261.20
2022-06-19 18:55,-7.33,-86.05,0.00,-0.40,234.00,0.00,0.12,10.06,0.04,1540.00,0.00,0.00,14.83,NaN,260.50
2022-06-19 19:00,-6.01,-109.70,0.00,-0.30,233.00,0.00,0.12,9.09,1.93,1542.00,0.00,0.00,14.80,NaN,259.20
2022-06-19 19:05,-9.14,-139.20,0.00,-0.20,226.00,0.00,0.12,0.00,1.42,1529.00,0.00,0.00,14.83,NaN,245.90
2022-06-19 19:10,-2.70,-138.90,0.00,-0.20,239.00,0.00,0.12,0.00,0.04,1547.00,0.00,0.00,14.87,NaN,245.90
2022-06-19 19:15,-3.59,-135.40,0.00,0.00,243.00,0.00,0.12,0.00,6.01,1565.00,0.00,0.00,14.90,NaN,246.10
2022-06-19 19:20,-3.11,-89.11,0.00,0.00,241.00,0.00,0.12,0.00,0.03,1556.00,0.00,0.00,14.93,NaN,248.30
2022-06-19 19:25,-0.30,-177.20,0.00,0.00,247.00,0.00,0.12,0.00,7.18,1552.00,0.00,0.00,14.97,NaN,244.40
2022-06-19 19:30,-2.46,-130.20,0.00,0.00,237.00,0.00,0.12,0.00,0.52,1546.00,0.00,0.00,15.00,NaN,246.40
2022-06-19 19:35,-7.35,0.00,20.12,0.00,234.00,0.00,0.12,0.00,0.52,1534.00,0.00,0.00,14.97,NaN,284.10
2022-06-19 19:40,-11.85,0.00,41.25,0.00,228.00,0.00,0.11,0.00,0.55,1539.00,0.00,0.00,14.93,NaN,284.10
2022-06-19 19:45,-1.78,0.00,41.25,0.00,242.00,0.00,0.12,0.00,3.52,1551.00,0.00,0.00,14.90,NaN,284.10
2022-06-19 19:50,-2.29,0.00,41.25,0.00,241.00,0.00,0.12,0.00,3.42,1543.00,0.00,0.00,14.87,NaN,284.10
2022-06-19 19:55,-2.67,0.00,41.25,0.00,236.00,0.00,0.12,0.00,0.21,1552.00,0.00,0.00,14.83,NaN,284.10
2022-06-19 20:00,-5.22,0.00,14.05,0.00,238.00,0.00,0.12,0.00,0.24,1568.00,0.00,0.00,14.80,NaN,284.10
2022-06-19 20:05,-0.69,-1.18,0.00,0.00,244.00,0.00,0.12,0.00,2.73,1584.00,0.00,0.00,14.80,NaN,283.40
2022-06-19 20:10,-0.29,-3.96,0.00,0.00,243.00,0.00,0.12,0.00,7.83,1586.00,0.00,0.00,14.80,NaN,283.40
2022-06-19 20:15,-0.22,-27.08,0.00,0.00,248.00,0.00,0.12,0.00,12.92,1588.00,0.00,0.00,14.80,NaN,257.00
2022-06-19 20:20,-0.37,-51.42,0.00,0.00,238.00,0.00,0.12,0.00,1.08,1596.00,0.00,0.00,14.80,NaN,253.50
2022-06-19 20:25,-0.47,-54.94,0.00,0.00,241.00,0.00,0.12,0.00,0.03,1585.00,0.00,0.00,14.80,NaN,253.10
2022-06-19 20:30,-0.35,-65.45,0.00,0.00,248.00,0.00,0.13,0.00,22.46,1590.00,0.00,0.00,14.80,NaN,252.30
2022-06-19 20:35,-0.20,-28.96,0.00,0.00,242.00,0.00,0.13,0.00,11.91,1572.00,0.00,0.00,14.80,NaN,257.40
2022-06-19 20:40,-0.20,-41.90,0.00,0.00,249.00,0.00,0.12,0.00,14.72,1570.00,0.00,0.00,14.80,NaN,255.30
2022-06-19 20:45,-0.15,-56.99,0.00,0.00,253.00,0.00,0.12,0.00,26.81,1580.00,0.00,0.00,14.80,NaN,253.80
2022-06-19 20:50,-0.27,-40.16,0.00,0.00,243.00,0.00,0.12,0.00,14.40,1566.00,0.00,0.00,14.80,NaN,255.60
2022-06-19 20:55,-0.19,-67.53,0.00,0.00,241.00,0.00,0.12,0.00,11.00,1574.00,0.00,0.00,14.80,NaN,253.00
2022-06-19 21:00,-0.16,-68.27,0.00,0.00,245.00,0.00,0.12,0.00,12.41,1561.00,0.00,0.00,14.80,NaN,252.90
2022-06-19 21:05,-4.23,-97.12,0.00,0.00,237.00,0.00,0.13,0.00,11.02,1520.00,0.00,0.00,14.85,NaN,253.10
2022-06-19 21:10,-0.04,-94.59,0.00,0.00,263.00,0.00,0.12,0.00,29.89,1546.00,0.00,0.00,14.90,NaN,253.20
2022-06-19 21:15,-0.15,-125.90,0.00,0.00,242.00,0.00,0.12,0.00,4.44,1552.00,0.00,0.00,14.95,NaN,251.70
2022-06-19 21:20,0.00,-97.75,0.00,0.00,241.00,0.00,0.12,0.00,13.87,1560.00,0.00,0.00,15.00,NaN,253.10
2022-06-19 21:25,0.00,-95.29,0.00,0.00,246.00,0.00,0.12,0.00,16.15,1553.00,0.00,0.00,15.05,NaN,253.30
2022-06-19 21:30,0.00,-112.80,0.00,0.00,245.00,0.00,0.12,0.00,12.88,1563.00,0.00,0.00,15.10,NaN,252.40
2022-06-19 21:35,-0.03,-125.40,0.00,0.00,239.00,0.00,0.12,0.00,6.77,1549.00,0.00,0.00,15.10,NaN,239.10
2022-06-19 21:40,-0.13,-138.80,0.00,0.00,243.00,0.00,0.12,0.00,11.81,1563.00,0.00,0.00,15.10,NaN,238.50
2022-06-19 21:45,-0.30,-156.10,0.00,0.00,241.00,0.00,0.12,0.00,6.68,1554.00,0.00,0.00,15.10,NaN,229.80
